areaCode,areaName,areaType,date,newCasesBySpecimenDate
E07000198,Staffordshire Moorlands,ltla,2020-07-09,0
E08000030,Walsall,ltla,2020-07-09,4
E09000007,Camden,ltla,2020-07-09,0
E09000013,Hammersmith and Fulham,ltla,2020-07-09,3
S12000035,Argyll and Bute,ltla,2020-07-09,1
S12000040,West Lothian,ltla,2020-07-09,0
E06000054,Wiltshire,ltla,2020-07-08,2
E07000012,South Cambridgeshire,ltla,2020-07-08,3
E07000034,Chesterfield,ltla,2020-07-08,2
E07000035,Derbyshire Dales,ltla,2020-07-08,0
E07000080,Forest of Dean,ltla,2020-07-08,0
E07000110,Maidstone,ltla,2020-07-08,1
E07000130,Charnwood,ltla,2020-07-08,8
E07000146,King's Lynn and West Norfolk,ltla,2020-07-08,0
E07000171,Bassetlaw,ltla,2020-07-08,1
E07000198,Staffordshire Moorlands,ltla,2020-07-08,1
E08000030,Walsall,ltla,2020-07-08,2
E09000007,Camden,ltla,2020-07-08,1
E09000013,Hammersmith and Fulham,ltla,2020-07-08,1
S12000035,Argyll and Bute,ltla,2020-07-08,0
S12000040,West Lothian,ltla,2020-07-08,0
E06000054,Wiltshire,ltla,2020-07-07,4
E07000012,South Cambridgeshire,ltla,2020-07-07,1
E07000034,Chesterfield,ltla,2020-07-07,1
E07000035,Derbyshire Dales,ltla,2020-07-07,0
E07000080,Forest of Dean,ltla,2020-07-07,0
E07000110,Maidstone,ltla,2020-07-07,0
E07000130,Charnwood,ltla,2020-07-07,5
E07000146,King's Lynn and West Norfolk,ltla,2020-07-07,0
E07000171,Bassetlaw,ltla,2020-07-07,1
E07000198,Staffordshire Moorlands,ltla,2020-07-07,0
E08000030,Walsall,ltla,2020-07-07,2
E09000007,Camden,ltla,2020-07-07,1
E09000013,Hammersmith and Fulham,ltla,2020-07-07,0
S12000035,Argyll and Bute,ltla,2020-07-07,0
S12000040,West Lothian,ltla,2020-07-07,0
E06000054,Wiltshire,ltla,2020-07-06,0
E07000012,South Cambridgeshire,ltla,2020-07-06,2
E07000034,Chesterfield,ltla,2020-07-06,0
E07000035,Derbyshire Dales,ltla,2020-07-06,0
E07000080,Forest of Dean,ltla,2020-07-06,1
E07000110,Maidstone,ltla,2020-07-06,1
E07000130,Charnwood,ltla,2020-07-06,3
E07000146,King's Lynn and West Norfolk,ltla,2020-07-06,0
E07000171,Bassetlaw,ltla,2020-07-06,2
E07000198,Staffordshire Moorlands,ltla,2020-07-06,2
E08000030,Walsall,ltla,2020-07-06,3
E09000007,Camden,ltla,2020-07-06,3
E09000013,Hammersmith and Fulham,ltla,2020-07-06,0
S12000035,Argyll and Bute,ltla,2020-07-06,0
S12000040,West Lothian,ltla,2020-07-06,0
E06000054,Wiltshire,ltla,2020-07-05,1
E07000012,South Cambridgeshire,ltla,2020-07-05,1
E07000034,Chesterfield,ltla,2020-07-05,0
E07000035,Derbyshire Dales,ltla,2020-07-05,0
E07000080,Forest of Dean,ltla,2020-07-05,2
E07000110,Maidstone,ltla,2020-07-05,0
E07000130,Charnwood,ltla,2020-07-05,6
E07000146,King's Lynn and West Norfolk,ltla,2020-07-05,0
E07000171,Bassetlaw,ltla,2020-07-05,0
E07000198,Staffordshire Moorlands,ltla,2020-07-05,0
E08000030,Walsall,ltla,2020-07-05,1
E09000007,Camden,ltla,2020-07-05,0
E09000013,Hammersmith and Fulham,ltla,2020-07-05,3
S12000035,Argyll and Bute,ltla,2020-07-05,0
S12000040,West Lothian,ltla,2020-07-05,0
E06000054,Wiltshire,ltla,2020-07-04,0
E07000012,South Cambridgeshire,ltla,2020-07-04,1
E07000034,Chesterfield,ltla,2020-07-04,1
E07000035,Derbyshire Dales,ltla,2020-07-04,1
E07000080,Forest of Dean,ltla,2020-07-04,0
E07000110,Maidstone,ltla,2020-07-04,1
E07000130,Charnwood,ltla,2020-07-04,2
E07000146,King's Lynn and West Norfolk,ltla,2020-07-04,0
E07000171,Bassetlaw,ltla,2020-07-04,1
E07000198,Staffordshire Moorlands,ltla,2020-07-04,0
E08000030,Walsall,ltla,2020-07-04,0
E09000007,Camden,ltla,2020-07-04,0
E09000013,Hammersmith and Fulham,ltla,2020-07-04,0
S12000035,Argyll and Bute,ltla,2020-07-04,0
S12000040,West Lothian,ltla,2020-07-04,0
E06000054,Wiltshire,ltla,2020-07-03,1
E07000012,South Cambridgeshire,ltla,2020-07-03,0
E07000034,Chesterfield,ltla,2020-07-03,1
E07000035,Derbyshire Dales,ltla,2020-07-03,0
E07000080,Forest of Dean,ltla,2020-07-03,0
E07000110,Maidstone,ltla,2020-07-03,1
E07000130,Charnwood,ltla,2020-07-03,2
E07000146,King's Lynn and West Norfolk,ltla,2020-07-03,0
E07000171,Bassetlaw,ltla,2020-07-03,0
E07000198,Staffordshire Moorlands,ltla,2020-07-03,0
E08000030,Walsall,ltla,2020-07-03,2
E09000007,Camden,ltla,2020-07-03,0
E09000013,Hammersmith and Fulham,ltla,2020-07-03,2
S12000035,Argyll and Bute,ltla,2020-07-03,0
S12000040,West Lothian,ltla,2020-07-03,0
E06000054,Wiltshire,ltla,2020-07-02,4
E07000012,South Cambridgeshire,ltla,2020-07-02,1
E07000034,Chesterfield,ltla,2020-07-02,0
E07000035,Derbyshire Dales,ltla,2020-07-02,1
E07000080,Forest of Dean,ltla,2020-07-02,0
E07000110,Maidstone,ltla,2020-07-02,1
E07000130,Charnwood,ltla,2020-07-02,3
E07000146,King's Lynn and West Norfolk,ltla,2020-07-02,0
E07000171,Bassetlaw,ltla,2020-07-02,3
E07000198,Staffordshire Moorlands,ltla,2020-07-02,2
E08000030,Walsall,ltla,2020-07-02,1
E09000007,Camden,ltla,2020-07-02,0
E09000013,Hammersmith and Fulham,ltla,2020-07-02,1
S12000035,Argyll and Bute,ltla,2020-07-02,0
S12000040,West Lothian,ltla,2020-07-02,0
E06000054,Wiltshire,ltla,2020-07-01,1
E07000012,South Cambridgeshire,ltla,2020-07-01,1
E07000034,Chesterfield,ltla,2020-07-01,2
E07000035,Derbyshire Dales,ltla,2020-07-01,2
E07000080,Forest of Dean,ltla,2020-07-01,0
E07000110,Maidstone,ltla,2020-07-01,2
E07000130,Charnwood,ltla,2020-07-01,5
E07000146,King's Lynn and West Norfolk,ltla,2020-07-01,0
E07000171,Bassetlaw,ltla,2020-07-01,4
E07000198,Staffordshire Moorlands,ltla,2020-07-01,0
E08000030,Walsall,ltla,2020-07-01,3
E09000007,Camden,ltla,2020-07-01,1
E09000013,Hammersmith and Fulham,ltla,2020-07-01,1
S12000035,Argyll and Bute,ltla,2020-07-01,0
S12000040,West Lothian,ltla,2020-07-01,0
E06000054,Wiltshire,ltla,2020-06-30,1
E07000012,South Cambridgeshire,ltla,2020-06-30,0
E07000034,Chesterfield,ltla,2020-06-30,0
E07000035,Derbyshire Dales,ltla,2020-06-30,0
E07000080,Forest of Dean,ltla,2020-06-30,0
E07000110,Maidstone,ltla,2020-06-30,0
E07000130,Charnwood,ltla,2020-06-30,5
E07000146,King's Lynn and West Norfolk,ltla,2020-06-30,0
E07000171,Bassetlaw,ltla,2020-06-30,0
E07000198,Staffordshire Moorlands,ltla,2020-06-30,0
E08000030,Walsall,ltla,2020-06-30,1
E09000007,Camden,ltla,2020-06-30,0
E09000013,Hammersmith and Fulham,ltla,2020-06-30,3
S12000035,Argyll and Bute,ltla,2020-06-30,0
S12000040,West Lothian,ltla,2020-06-30,0
E06000054,Wiltshire,ltla,2020-06-29,1
E07000012,South Cambridgeshire,ltla,2020-06-29,1
E07000034,Chesterfield,ltla,2020-06-29,2
E07000035,Derbyshire Dales,ltla,2020-06-29,0
E07000080,Forest of Dean,ltla,2020-06-29,0
E07000110,Maidstone,ltla,2020-06-29,1
E07000130,Charnwood,ltla,2020-06-29,5
E07000146,King's Lynn and West Norfolk,ltla,2020-06-29,1
E07000171,Bassetlaw,ltla,2020-06-29,4
E07000198,Staffordshire Moorlands,ltla,2020-06-29,3
E08000030,Walsall,ltla,2020-06-29,4
E09000007,Camden,ltla,2020-06-29,1
E09000013,Hammersmith and Fulham,ltla,2020-06-29,0
S12000035,Argyll and Bute,ltla,2020-06-29,0
S12000040,West Lothian,ltla,2020-06-29,0
E06000054,Wiltshire,ltla,2020-06-28,0
E07000012,South Cambridgeshire,ltla,2020-06-28,0
E07000034,Chesterfield,ltla,2020-06-28,0
E07000035,Derbyshire Dales,ltla,2020-06-28,2
E07000080,Forest of Dean,ltla,2020-06-28,0
E07000110,Maidstone,ltla,2020-06-28,0
E07000130,Charnwood,ltla,2020-06-28,4
E07000146,King's Lynn and West Norfolk,ltla,2020-06-28,1
E07000171,Bassetlaw,ltla,2020-06-28,2
E07000198,Staffordshire Moorlands,ltla,2020-06-28,0
E08000030,Walsall,ltla,2020-06-28,1
E09000007,Camden,ltla,2020-06-28,0
E09000013,Hammersmith and Fulham,ltla,2020-06-28,0
S12000035,Argyll and Bute,ltla,2020-06-28,0
S12000040,West Lothian,ltla,2020-06-28,0
E06000054,Wiltshire,ltla,2020-06-27,0
E07000012,South Cambridgeshire,ltla,2020-06-27,0
E07000034,Chesterfield,ltla,2020-06-27,0
E07000035,Derbyshire Dales,ltla,2020-06-27,0
E07000080,Forest of Dean,ltla,2020-06-27,0
E07000110,Maidstone,ltla,2020-06-27,2
E07000130,Charnwood,ltla,2020-06-27,2
E07000146,King's Lynn and West Norfolk,ltla,2020-06-27,1
E07000171,Bassetlaw,ltla,2020-06-27,1
E07000198,Staffordshire Moorlands,ltla,2020-06-27,3
E08000030,Walsall,ltla,2020-06-27,0
E09000007,Camden,ltla,2020-06-27,0
E09000013,Hammersmith and Fulham,ltla,2020-06-27,5
S12000035,Argyll and Bute,ltla,2020-06-27,0
S12000040,West Lothian,ltla,2020-06-27,0
E06000054,Wiltshire,ltla,2020-06-26,2
E07000012,South Cambridgeshire,ltla,2020-06-26,0
E07000034,Chesterfield,ltla,2020-06-26,0
E07000035,Derbyshire Dales,ltla,2020-06-26,2
E07000080,Forest of Dean,ltla,2020-06-26,0
E07000110,Maidstone,ltla,2020-06-26,1
E07000130,Charnwood,ltla,2020-06-26,6
E07000146,King's Lynn and West Norfolk,ltla,2020-06-26,0
E07000171,Bassetlaw,ltla,2020-06-26,2
E07000198,Staffordshire Moorlands,ltla,2020-06-26,8
E08000030,Walsall,ltla,2020-06-26,0
E09000007,Camden,ltla,2020-06-26,1
E09000013,Hammersmith and Fulham,ltla,2020-06-26,0
S12000035,Argyll and Bute,ltla,2020-06-26,0
S12000040,West Lothian,ltla,2020-06-26,0
E06000054,Wiltshire,ltla,2020-06-25,2
E07000012,South Cambridgeshire,ltla,2020-06-25,0
E07000034,Chesterfield,ltla,2020-06-25,0
E07000035,Derbyshire Dales,ltla,2020-06-25,0
E07000080,Forest of Dean,ltla,2020-06-25,0
E07000110,Maidstone,ltla,2020-06-25,2
E07000130,Charnwood,ltla,2020-06-25,4
E07000146,King's Lynn and West Norfolk,ltla,2020-06-25,0
E07000171,Bassetlaw,ltla,2020-06-25,2
E07000198,Staffordshire Moorlands,ltla,2020-06-25,2
E08000030,Walsall,ltla,2020-06-25,5
E09000007,Camden,ltla,2020-06-25,1
E09000013,Hammersmith and Fulham,ltla,2020-06-25,4
S12000035,Argyll and Bute,ltla,2020-06-25,0
S12000040,West Lothian,ltla,2020-06-25,0
E06000054,Wiltshire,ltla,2020-06-24,3
E07000012,South Cambridgeshire,ltla,2020-06-24,0
E07000034,Chesterfield,ltla,2020-06-24,0
E07000035,Derbyshire Dales,ltla,2020-06-24,1
E07000080,Forest of Dean,ltla,2020-06-24,0
E07000110,Maidstone,ltla,2020-06-24,2
E07000130,Charnwood,ltla,2020-06-24,1
E07000146,King's Lynn and West Norfolk,ltla,2020-06-24,1
E07000171,Bassetlaw,ltla,2020-06-24,5
E07000198,Staffordshire Moorlands,ltla,2020-06-24,3
E08000030,Walsall,ltla,2020-06-24,0
E09000007,Camden,ltla,2020-06-24,0
E09000013,Hammersmith and Fulham,ltla,2020-06-24,4
S12000035,Argyll and Bute,ltla,2020-06-24,0
S12000040,West Lothian,ltla,2020-06-24,0
E06000054,Wiltshire,ltla,2020-06-23,1
E07000012,South Cambridgeshire,ltla,2020-06-23,0
E07000034,Chesterfield,ltla,2020-06-23,0
E07000035,Derbyshire Dales,ltla,2020-06-23,0
E07000080,Forest of Dean,ltla,2020-06-23,1
E07000110,Maidstone,ltla,2020-06-23,2
E07000130,Charnwood,ltla,2020-06-23,5
E07000146,King's Lynn and West Norfolk,ltla,2020-06-23,0
E07000171,Bassetlaw,ltla,2020-06-23,3
E07000198,Staffordshire Moorlands,ltla,2020-06-23,1
E08000030,Walsall,ltla,2020-06-23,0
E09000007,Camden,ltla,2020-06-23,0
E09000013,Hammersmith and Fulham,ltla,2020-06-23,3
S12000035,Argyll and Bute,ltla,2020-06-23,0
S12000040,West Lothian,ltla,2020-06-23,0
E06000054,Wiltshire,ltla,2020-06-22,2
E07000012,South Cambridgeshire,ltla,2020-06-22,0
E07000034,Chesterfield,ltla,2020-06-22,2
E07000035,Derbyshire Dales,ltla,2020-06-22,0
E07000080,Forest of Dean,ltla,2020-06-22,0
E07000110,Maidstone,ltla,2020-06-22,5
E07000130,Charnwood,ltla,2020-06-22,4
E07000146,King's Lynn and West Norfolk,ltla,2020-06-22,2
E07000171,Bassetlaw,ltla,2020-06-22,8
E07000198,Staffordshire Moorlands,ltla,2020-06-22,4
E08000030,Walsall,ltla,2020-06-22,3
E09000007,Camden,ltla,2020-06-22,0
E09000013,Hammersmith and Fulham,ltla,2020-06-22,3
S12000035,Argyll and Bute,ltla,2020-06-22,0
S12000040,West Lothian,ltla,2020-06-22,0
E06000054,Wiltshire,ltla,2020-06-21,1
E07000012,South Cambridgeshire,ltla,2020-06-21,0
E07000034,Chesterfield,ltla,2020-06-21,1
E07000035,Derbyshire Dales,ltla,2020-06-21,0
E07000080,Forest of Dean,ltla,2020-06-21,0
E07000110,Maidstone,ltla,2020-06-21,0
E07000130,Charnwood,ltla,2020-06-21,2
E07000146,King's Lynn and West Norfolk,ltla,2020-06-21,0
E07000171,Bassetlaw,ltla,2020-06-21,4
E07000198,Staffordshire Moorlands,ltla,2020-06-21,0
E08000030,Walsall,ltla,2020-06-21,1
E09000007,Camden,ltla,2020-06-21,0
E09000013,Hammersmith and Fulham,ltla,2020-06-21,0
S12000035,Argyll and Bute,ltla,2020-06-21,1
S12000040,West Lothian,ltla,2020-06-21,0
E06000054,Wiltshire,ltla,2020-06-20,1
E07000012,South Cambridgeshire,ltla,2020-06-20,0
E07000034,Chesterfield,ltla,2020-06-20,2
E07000035,Derbyshire Dales,ltla,2020-06-20,0
E07000080,Forest of Dean,ltla,2020-06-20,0
E07000110,Maidstone,ltla,2020-06-20,1
E07000130,Charnwood,ltla,2020-06-20,7
E07000146,King's Lynn and West Norfolk,ltla,2020-06-20,0
E07000171,Bassetlaw,ltla,2020-06-20,5
E07000198,Staffordshire Moorlands,ltla,2020-06-20,0
E08000030,Walsall,ltla,2020-06-20,1
E09000007,Camden,ltla,2020-06-20,1
E09000013,Hammersmith and Fulham,ltla,2020-06-20,1
S12000035,Argyll and Bute,ltla,2020-06-20,0
S12000040,West Lothian,ltla,2020-06-20,1
E06000054,Wiltshire,ltla,2020-06-19,1
E07000012,South Cambridgeshire,ltla,2020-06-19,0
E07000034,Chesterfield,ltla,2020-06-19,1
E07000035,Derbyshire Dales,ltla,2020-06-19,1
E07000080,Forest of Dean,ltla,2020-06-19,0
E07000110,Maidstone,ltla,2020-06-19,1
E07000130,Charnwood,ltla,2020-06-19,3
E07000146,King's Lynn and West Norfolk,ltla,2020-06-19,2
E07000171,Bassetlaw,ltla,2020-06-19,6
E07000198,Staffordshire Moorlands,ltla,2020-06-19,2
E08000030,Walsall,ltla,2020-06-19,0
E09000007,Camden,ltla,2020-06-19,1
E09000013,Hammersmith and Fulham,ltla,2020-06-19,2
S12000035,Argyll and Bute,ltla,2020-06-19,0
S12000040,West Lothian,ltla,2020-06-19,0
E06000054,Wiltshire,ltla,2020-06-18,0
E07000012,South Cambridgeshire,ltla,2020-06-18,0
E07000034,Chesterfield,ltla,2020-06-18,0
E07000035,Derbyshire Dales,ltla,2020-06-18,0
E07000080,Forest of Dean,ltla,2020-06-18,0
E07000110,Maidstone,ltla,2020-06-18,0
E07000130,Charnwood,ltla,2020-06-18,3
E07000146,King's Lynn and West Norfolk,ltla,2020-06-18,2
E07000171,Bassetlaw,ltla,2020-06-18,11
E07000198,Staffordshire Moorlands,ltla,2020-06-18,2
E08000030,Walsall,ltla,2020-06-18,2
E09000007,Camden,ltla,2020-06-18,2
E09000013,Hammersmith and Fulham,ltla,2020-06-18,2
S12000035,Argyll and Bute,ltla,2020-06-18,0
S12000040,West Lothian,ltla,2020-06-18,0
E06000054,Wiltshire,ltla,2020-06-17,2
E07000012,South Cambridgeshire,ltla,2020-06-17,0
E07000034,Chesterfield,ltla,2020-06-17,2
E07000035,Derbyshire Dales,ltla,2020-06-17,1
E07000080,Forest of Dean,ltla,2020-06-17,0
E07000110,Maidstone,ltla,2020-06-17,1
E07000130,Charnwood,ltla,2020-06-17,6
E07000146,King's Lynn and West Norfolk,ltla,2020-06-17,0
E07000171,Bassetlaw,ltla,2020-06-17,10
E07000198,Staffordshire Moorlands,ltla,2020-06-17,2
E08000030,Walsall,ltla,2020-06-17,1
E09000007,Camden,ltla,2020-06-17,0
E09000013,Hammersmith and Fulham,ltla,2020-06-17,3
S12000035,Argyll and Bute,ltla,2020-06-17,0
S12000040,West Lothian,ltla,2020-06-17,4
E06000054,Wiltshire,ltla,2020-06-16,0
E07000012,South Cambridgeshire,ltla,2020-06-16,0
E07000034,Chesterfield,ltla,2020-06-16,0
E07000035,Derbyshire Dales,ltla,2020-06-16,1
E07000080,Forest of Dean,ltla,2020-06-16,0
E07000110,Maidstone,ltla,2020-06-16,0
E07000130,Charnwood,ltla,2020-06-16,3
E07000146,King's Lynn and West Norfolk,ltla,2020-06-16,2
E07000171,Bassetlaw,ltla,2020-06-16,10
E07000198,Staffordshire Moorlands,ltla,2020-06-16,1
E08000030,Walsall,ltla,2020-06-16,3
E09000007,Camden,ltla,2020-06-16,1
E09000013,Hammersmith and Fulham,ltla,2020-06-16,0
S12000035,Argyll and Bute,ltla,2020-06-16,0
S12000040,West Lothian,ltla,2020-06-16,0
E06000054,Wiltshire,ltla,2020-06-15,2
E07000012,South Cambridgeshire,ltla,2020-06-15,0
E07000034,Chesterfield,ltla,2020-06-15,2
E07000035,Derbyshire Dales,ltla,2020-06-15,0
E07000080,Forest of Dean,ltla,2020-06-15,0
E07000110,Maidstone,ltla,2020-06-15,1
E07000130,Charnwood,ltla,2020-06-15,5
E07000146,King's Lynn and West Norfolk,ltla,2020-06-15,3
E07000171,Bassetlaw,ltla,2020-06-15,6
E07000198,Staffordshire Moorlands,ltla,2020-06-15,4
E08000030,Walsall,ltla,2020-06-15,5
E09000007,Camden,ltla,2020-06-15,0
E09000013,Hammersmith and Fulham,ltla,2020-06-15,0
S12000035,Argyll and Bute,ltla,2020-06-15,0
S12000040,West Lothian,ltla,2020-06-15,0
E06000054,Wiltshire,ltla,2020-06-14,0
E07000012,South Cambridgeshire,ltla,2020-06-14,0
E07000034,Chesterfield,ltla,2020-06-14,0
E07000035,Derbyshire Dales,ltla,2020-06-14,1
E07000080,Forest of Dean,ltla,2020-06-14,0
E07000110,Maidstone,ltla,2020-06-14,1
E07000130,Charnwood,ltla,2020-06-14,1
E07000146,King's Lynn and West Norfolk,ltla,2020-06-14,1
E07000171,Bassetlaw,ltla,2020-06-14,3
E07000198,Staffordshire Moorlands,ltla,2020-06-14,3
E08000030,Walsall,ltla,2020-06-14,0
E09000007,Camden,ltla,2020-06-14,2
E09000013,Hammersmith and Fulham,ltla,2020-06-14,1
S12000035,Argyll and Bute,ltla,2020-06-14,0
S12000040,West Lothian,ltla,2020-06-14,0
E06000054,Wiltshire,ltla,2020-06-13,0
E07000012,South Cambridgeshire,ltla,2020-06-13,0
E07000034,Chesterfield,ltla,2020-06-13,0
E07000035,Derbyshire Dales,ltla,2020-06-13,1
E07000080,Forest of Dean,ltla,2020-06-13,1
E07000110,Maidstone,ltla,2020-06-13,2
E07000130,Charnwood,ltla,2020-06-13,5
E07000146,King's Lynn and West Norfolk,ltla,2020-06-13,1
E07000171,Bassetlaw,ltla,2020-06-13,1
E07000198,Staffordshire Moorlands,ltla,2020-06-13,1
E08000030,Walsall,ltla,2020-06-13,3
E09000007,Camden,ltla,2020-06-13,1
E09000013,Hammersmith and Fulham,ltla,2020-06-13,0
S12000035,Argyll and Bute,ltla,2020-06-13,0
S12000040,West Lothian,ltla,2020-06-13,6
E06000054,Wiltshire,ltla,2020-06-12,2
E07000012,South Cambridgeshire,ltla,2020-06-12,2
E07000034,Chesterfield,ltla,2020-06-12,4
E07000035,Derbyshire Dales,ltla,2020-06-12,0
E07000080,Forest of Dean,ltla,2020-06-12,0
E07000110,Maidstone,ltla,2020-06-12,2
E07000130,Charnwood,ltla,2020-06-12,6
E07000146,King's Lynn and West Norfolk,ltla,2020-06-12,2
E07000171,Bassetlaw,ltla,2020-06-12,9
E07000198,Staffordshire Moorlands,ltla,2020-06-12,2
E08000030,Walsall,ltla,2020-06-12,4
E09000007,Camden,ltla,2020-06-12,2
E09000013,Hammersmith and Fulham,ltla,2020-06-12,1
S12000035,Argyll and Bute,ltla,2020-06-12,0
S12000040,West Lothian,ltla,2020-06-12,0
E06000054,Wiltshire,ltla,2020-06-11,0
E07000012,South Cambridgeshire,ltla,2020-06-11,0
E07000034,Chesterfield,ltla,2020-06-11,1
E07000035,Derbyshire Dales,ltla,2020-06-11,0
E07000080,Forest of Dean,ltla,2020-06-11,0
E07000110,Maidstone,ltla,2020-06-11,1
E07000130,Charnwood,ltla,2020-06-11,8
E07000146,King's Lynn and West Norfolk,ltla,2020-06-11,2
E07000171,Bassetlaw,ltla,2020-06-11,6
E07000198,Staffordshire Moorlands,ltla,2020-06-11,1
E08000030,Walsall,ltla,2020-06-11,1
E09000007,Camden,ltla,2020-06-11,2
E09000013,Hammersmith and Fulham,ltla,2020-06-11,0
S12000035,Argyll and Bute,ltla,2020-06-11,0
S12000040,West Lothian,ltla,2020-06-11,2
E06000054,Wiltshire,ltla,2020-06-10,1
E07000012,South Cambridgeshire,ltla,2020-06-10,0
E07000034,Chesterfield,ltla,2020-06-10,2
E07000035,Derbyshire Dales,ltla,2020-06-10,1
E07000080,Forest of Dean,ltla,2020-06-10,0
E07000110,Maidstone,ltla,2020-06-10,3
E07000130,Charnwood,ltla,2020-06-10,1
E07000146,King's Lynn and West Norfolk,ltla,2020-06-10,2
E07000171,Bassetlaw,ltla,2020-06-10,6
E07000198,Staffordshire Moorlands,ltla,2020-06-10,1
E08000030,Walsall,ltla,2020-06-10,7
E09000007,Camden,ltla,2020-06-10,0
E09000013,Hammersmith and Fulham,ltla,2020-06-10,1
S12000035,Argyll and Bute,ltla,2020-06-10,1
S12000040,West Lothian,ltla,2020-06-10,0
E06000054,Wiltshire,ltla,2020-06-09,2
E07000012,South Cambridgeshire,ltla,2020-06-09,0
E07000034,Chesterfield,ltla,2020-06-09,1
E07000035,Derbyshire Dales,ltla,2020-06-09,0
E07000080,Forest of Dean,ltla,2020-06-09,0
E07000110,Maidstone,ltla,2020-06-09,4
E07000130,Charnwood,ltla,2020-06-09,2
E07000146,King's Lynn and West Norfolk,ltla,2020-06-09,0
E07000171,Bassetlaw,ltla,2020-06-09,7
E07000198,Staffordshire Moorlands,ltla,2020-06-09,3
E08000030,Walsall,ltla,2020-06-09,2
E09000007,Camden,ltla,2020-06-09,1
E09000013,Hammersmith and Fulham,ltla,2020-06-09,1
S12000035,Argyll and Bute,ltla,2020-06-09,0
S12000040,West Lothian,ltla,2020-06-09,0
E06000054,Wiltshire,ltla,2020-06-08,3
E07000012,South Cambridgeshire,ltla,2020-06-08,0
E07000034,Chesterfield,ltla,2020-06-08,2
E07000035,Derbyshire Dales,ltla,2020-06-08,0
E07000080,Forest of Dean,ltla,2020-06-08,0
E07000110,Maidstone,ltla,2020-06-08,2
E07000130,Charnwood,ltla,2020-06-08,6
E07000146,King's Lynn and West Norfolk,ltla,2020-06-08,0
E07000171,Bassetlaw,ltla,2020-06-08,7
E07000198,Staffordshire Moorlands,ltla,2020-06-08,1
E08000030,Walsall,ltla,2020-06-08,4
E09000007,Camden,ltla,2020-06-08,1
E09000013,Hammersmith and Fulham,ltla,2020-06-08,1
S12000035,Argyll and Bute,ltla,2020-06-08,0
S12000040,West Lothian,ltla,2020-06-08,0
E06000054,Wiltshire,ltla,2020-06-07,1
E07000012,South Cambridgeshire,ltla,2020-06-07,0
E07000034,Chesterfield,ltla,2020-06-07,2
E07000035,Derbyshire Dales,ltla,2020-06-07,0
E07000080,Forest of Dean,ltla,2020-06-07,0
E07000110,Maidstone,ltla,2020-06-07,1
E07000130,Charnwood,ltla,2020-06-07,2
E07000146,King's Lynn and West Norfolk,ltla,2020-06-07,1
E07000171,Bassetlaw,ltla,2020-06-07,2
E07000198,Staffordshire Moorlands,ltla,2020-06-07,4
E08000030,Walsall,ltla,2020-06-07,2
E09000007,Camden,ltla,2020-06-07,3
E09000013,Hammersmith and Fulham,ltla,2020-06-07,1
S12000035,Argyll and Bute,ltla,2020-06-07,0
S12000040,West Lothian,ltla,2020-06-07,0
E06000054,Wiltshire,ltla,2020-06-06,4
E07000012,South Cambridgeshire,ltla,2020-06-06,2
E07000034,Chesterfield,ltla,2020-06-06,1
E07000035,Derbyshire Dales,ltla,2020-06-06,0
